framework,projeto,arquivo,minSdkVersion/version,targetSdk/groupId,compileSdk/artifactId
Android,lessthanoptimal/BoofCV,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/lessthanoptimal/BoofCV/applications/build.gradle,information not found,information not found,information not found
Android,wongzy/BetterWay,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wongzy/BetterWay/build.gradle,information not found,information not found,information not found
Android,wongzy/BetterWay,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/wongzy/BetterWay/app/build.gradle,19,25,25
Android,kiwi-bop/flutter_crashlytics,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/kiwi-bop/flutter_crashlytics/example/android/build.gradle,information not found,information not found,information not found
Android,kiwi-bop/flutter_crashlytics,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/kiwi-bop/flutter_crashlytics/example/android/app/build.gradle,,,28
Android,kiwi-bop/flutter_crashlytics,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/kiwi-bop/flutter_crashlytics/android/build.gradle,16,,28
Android,skydoves/PowerMenu,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/skydoves/PowerMenu/build.gradle,information not found,information not found,information not found
Android,skydoves/PowerMenu,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/skydoves/PowerMenu/app/build.gradle,versions.minSdk,versions.compileSdk,versions.compileSdk
Android,skydoves/PowerMenu,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/skydoves/PowerMenu/powermenu/build.gradle,versions.minSdk,versions.compileSdk,versions.compileSdk
Android,android-hacker/VirtualXposed,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/android-hacker/VirtualXposed/VirtualApp/build.gradle,information not found,information not found,information not found
Android,android-hacker/VirtualXposed,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/android-hacker/VirtualXposed/VirtualApp/lib/build.gradle,14,22,24
Android,android-hacker/VirtualXposed,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/android-hacker/VirtualXposed/VirtualApp/app/build.gradle,15,22,25
Android,LaiFeng-Android/SopCastComponent,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/LaiFeng-Android/SopCastComponent/build.gradle,information not found,information not found,information not found
Android,LaiFeng-Android/SopCastComponent,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/LaiFeng-Android/SopCastComponent/sopcast-sdk/build.gradle,8,23,23
Android,LaiFeng-Android/SopCastComponent,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/LaiFeng-Android/SopCastComponent/app/build.gradle,14,22,23
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIWebView/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIWebView/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/FragmentProgrammaticLayout/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/FragmentProgrammaticLayout/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UICardView/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UICardView/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/TouchIndicateTouchLocation/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/TouchIndicateTouchLocation/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/PermissionExampleBoom/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/PermissionExampleBoom/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ThreadingNoThreading/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ThreadingNoThreading/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/BcastRecCompOrdBcastWithResRec/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/BcastRecCompOrdBcastWithResRec/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/DataManagementSQL/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/DataManagementSQL/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ThreadingRunOnUiThread/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ThreadingRunOnUiThread/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/NotificationStatusBar/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/NotificationStatusBar/app/build.gradle,26,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIViewPager/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIViewPager/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/LocationGetLocationServices/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/LocationGetLocationServices/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/FragmentDynamicLayoutWithActionBar/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/FragmentDynamicLayoutWithActionBar/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/AudioVideoRingtoneManager/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/AudioVideoRingtoneManager/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/GraphicsTransitionDrawable/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/GraphicsTransitionDrawable/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIToggleButton/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/UIToggleButton/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/AudioVideoVideoPlay/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/AudioVideoVideoPlay/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ContentProviderCustom/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ContentProviderCustom/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/GraphicsPaint/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/GraphicsPaint/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/TheAnswer/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/TheAnswer/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/BasicColorPalette/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/BasicColorPalette/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/NetworkingXML/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/NetworkingXML/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/NetworkingSockets/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/NetworkingSockets/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/FragmentStaticLayout/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/FragmentStaticLayout/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ThreadingHandlerMessages/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ThreadingHandlerMessages/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ContentProviderCustomUser/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/ContentProviderCustomUser/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/HelloAndroidWithMenus/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/HelloAndroidWithMenus/app/build.gradle,21,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/NotificationStatusBarWithCustomView/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/NotificationStatusBarWithCustomView/app/build.gradle,26,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/TouchGestures/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/TouchGestures/app/build.gradle,23,26,26
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/PermissionExampleBoomUser/build.gradle,information not found,information not found,information not found
Android,aporter/coursera-android,/home/gabriel/Documentos/ic2/analiseDosProjetosGerais/repositorios/aporter/coursera-android/Examples2018/PermissionExampleBoomUser/app/build.gradle,21,26,26
